"ConditionName","ConditionSNOMED","PathogenName","PathogenTaxonID","Fatalities","CountryName","CountryISO","Admin1Name","Admin1ISO","Admin2Name","CityName","PeriodStartDate","PeriodEndDate","PartOfCumulativeCountSeries","AgeRange","Subpopulation","PlaceOfAcquisition","DiagnosisCertainty","SourceName","CountValue"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-01-01","2006-12-02","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-01-01","2006-12-09","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-01-01","2006-12-16","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-01-01","2006-12-23","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-01-01","2006-12-30","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-02-03","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-02-10","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-02-17","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-02-24","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-03-03","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-03-10","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-03-17","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-03-24","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-03-31","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-04-07","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-04-14","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-04-21","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-04-28","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-05-05","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-05-12","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-05-19","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-05-26","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-06-02","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-06-09","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-06-16","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-06-23","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-06-30","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-07-07","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-07-14","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-07-21","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-07-28","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-08-04","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-08-11","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-08-18","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-08-25","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-09-01","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-09-08","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-09-15","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-09-22","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-09-29","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-10-06","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-10-13","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-10-20","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-10-27","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-11-03","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-11-10","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-11-17","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-11-24","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-12-01","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-12-08","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-12-15","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-12-22","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2006-12-31","2007-12-29","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-03-01","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-03-08","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-03-15","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-03-22","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-03-29","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-04-05","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-04-12","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-04-19","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-04-26","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-05-03","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-05-10","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-05-17","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-05-24","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-05-31","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-06-07","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-06-14","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-06-21","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-06-28","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-07-05","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-07-12","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-08-16","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-08-23","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-08-30","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-09-06","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-09-13","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-09-20","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-09-27","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-10-04","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-10-11","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-10-18","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-10-25","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-11-01","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-11-08","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-11-15","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-11-22","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-11-29","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-12-06","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-12-13","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-12-20","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-30","2008-12-27","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2007-12-28","2009-01-03","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2009-01-04","2009-01-31","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2009-01-04","2009-02-07","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2009-01-04","2009-02-14","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2009-01-04","2009-02-21","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2009-01-04","2009-02-28","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2009-01-04","2009-03-07","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2009-01-04","2009-03-14","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2009-01-04","2009-03-21","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2009-01-04","2009-03-28","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2009-01-04","2009-04-04","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2009-01-04","2009-04-11","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2009-01-04","2009-04-18","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2009-01-04","2009-04-25","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2009-01-04","2009-05-02","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2009-01-04","2009-05-09","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2009-01-04","2009-05-16","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2009-01-04","2009-05-23","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2009-01-04","2009-05-30","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2009-01-04","2009-06-06","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2009-01-04","2009-06-13","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2009-01-04","2009-06-20","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2009-01-04","2009-06-27","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","4"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2009-01-04","2009-07-04","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","4"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2009-01-04","2009-07-11","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","4"
"Coccidioidomycosis","60826002","Coccidioides","5500","0","UNITED STATES OF AMERICA","US","MARYLAND","US-MD","NA","NA","2009-01-04","2009-07-18","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","4"
